Solubility(%),Yield(uM),Yield(ug/ml),Calculated MW(kDa),Calculated pI,Sequence length,Sequence mass,Type of gene product numeric,Cell location numeric,Steric parameter,Polarizability,Volume,Hydrophobicity,Helix probability,Sheet probability
26.0,1.9,22.0,11.6,9.0,103,11622,13,3,2.0271844660194174,0.1536893203883495,3.3968932038834945,0.2633009708737862,0.3084466019417478,0.2789320388349514
91.0,0.7,10.0,13.8,6.8,121,13773,0,0,2.317190082644626,0.1544628099173554,3.505867768595041,0.4746280991735536,0.2881818181818183,0.3095041322314047
113.0,1.8,21.0,12.2,9.9,112,12156,20,0,2.1073214285714275,0.1395535714285715,3.144642857142858,0.2895535714285713,0.2762500000000001,0.3022321428571429
13.0,0.6,16.0,25.13,9.19,221,25147,20,0,2.2272850678733,0.1583710407239818,3.5034389140271496,0.3709049773755655,0.2829411764705888,0.3081447963800907
94.0,2.2,35.0,16.2,4.4,149,16274,8,0,2.096912751677851,0.1383221476510066,3.1823489932885893,0.443221476510067,0.2872483221476513,0.2958389261744967
87.0,1.5,19.0,12.8,5.9,109,12787,1,0,2.2387155963302745,0.16,3.673394495412843,0.4427522935779817,0.3173394495412846,0.2915596330275228
105.0,0.2,3.0,15.5,6.9,140,15473,0,0,2.2682142857142837,0.1447857142857143,3.349071428571428,0.4959285714285715,0.300214285714286,0.3030714285714285
120.0,2.8,23.0,8.2,7.8,75,8174,1,6,2.0813333333333324,0.1394666666666666,3.098933333333332,0.228,0.2794666666666668,0.2931999999999998
81.0,3.1,49.0,15.9,7.9,147,15940,9,0,2.0595918367346924,0.1416326530612245,3.185374149659863,0.3946258503401363,0.3078911564625854,0.2872108843537414
24.0,0.5,7.0,12.0,11.9,107,12004,1,3,2.1239252336448597,0.1509345794392523,3.365514018691589,0.4464485981308411,0.2938317757009345,0.3005607476635514
7.0,2.0,30.0,15.0,7.8,135,14973,1,1,2.066888888888888,0.1499259259259259,3.311555555555554,0.4863703703703704,0.3029629629629632,0.2974074074074075
11.0,2.0,35.0,17.9,8.2,156,17865,14,1,2.1749358974358954,0.1610256410256409,3.5347435897435893,0.5308974358974361,0.2925641025641028,0.3039743589743591
76.0,0.6,11.0,18.0,7.6,160,18024,1,0,2.045937499999999,0.1534374999999999,3.3770624999999965,0.2794999999999998,0.2980625000000004,0.2901875000000002
11.0,0.6,10.0,16.259,9.48,141,16272,1,0,2.333687943262409,0.1595035460992907,3.5539007092198567,0.3202127659574467,0.2794326241134754,0.3153900709219858
25.0,0.4,7.0,16.866,9.63,148,16878,1,0,2.2868243243243227,0.153581081081081,3.499189189189188,0.3037837837837837,0.2871621621621625,0.3022972972972975
29.0,1.1,16.0,14.48,10.08,158,18277,19,0,2.2589240506329094,0.1636075949367088,3.626835443037975,0.4243037974683543,0.2859493670886079,0.3051265822784809
28.0,0.6,10.0,16.569,9.64,147,16577,17,0,2.271224489795917,0.156734693877551,3.4425850340136046,0.3634693877551019,0.2927210884353745,0.3059863945578233
95.0,0.4,4.0,10.4,9.0,235,27365,19,0,2.3423829787234034,0.1622978723404253,3.656382978723403,0.39468085106383,0.2929787234042555,0.3114468085106385
105.0,1.4,16.0,11.3,8.2,99,11291,1,0,2.1593939393939388,0.1551515151515152,3.485959595959595,0.2355555555555555,0.2994949494949497,0.2887878787878786
114.0,1.0,17.0,16.9,7.5,159,16922,7,0,2.0730817610062875,0.1355974842767295,3.0371698113207555,0.4451572327044027,0.2866037735849061,0.2984905660377359
33.0,2.1,34.0,16.1,11.6,135,16064,1,3,2.265555555555554,0.1775555555555554,3.856518518518516,0.5520740740740742,0.3154814814814816,0.3037037037037037
101.0,1.4,14.0,10.5,6.6,88,10547,1,0,2.2597727272727264,0.1703409090909091,3.8006818181818174,0.3424999999999998,0.3065909090909092,0.292840909090909
87.0,1.8,21.0,11.9,5.9,103,11905,1,0,2.340582524271844,0.1596116504854369,3.554563106796115,0.3555339805825244,0.2912621359223303,0.3084466019417474
98.0,0.7,9.0,12.6,7.3,109,12594,13,0,2.144954128440367,0.1571559633027522,3.522018348623852,0.215045871559633,0.3177981651376149,0.2866972477064219
31.0,0.2,9.0,45.8,5.7,425,45818,8,0,2.162823529411762,0.1385411764705879,3.149600000000001,0.4465176470588232,0.2852470588235286,0.3021647058823528
97.0,0.8,12.0,16.0,5.1,147,16046,10,0,2.1378231292516983,0.1397959183673469,3.1973469387755094,0.4498639455782312,0.2958503401360547,0.2957142857142857
106.0,2.0,30.0,15.2,9.0,138,15186,13,0,2.119347826086956,0.1453623188405797,3.2815942028985496,0.3478260869565219,0.2924637681159424,0.2913043478260869
97.0,1.3,14.0,10.5,10.2,96,10456,14,0,2.274270833333332,0.1415625,3.246666666666666,0.3690625,0.2906250000000001,0.3060416666666665
129.0,1.6,20.0,12.9,5.9,108,12881,1,0,2.192222222222222,0.1710185185185185,3.771388888888885,0.304537037037037,0.3083333333333336,0.2951851851851851
108.0,2.2,24.0,10.9,7.4,91,10953,3,0,2.147362637362636,0.1738461538461539,3.8370329670329655,0.2828571428571427,0.3143956043956046,0.2895604395604395
41.0,1.0,14.0,14.7,10.1,136,14670,1,6,2.1867647058823514,0.1392647058823528,3.125882352941177,0.3877941176470585,0.2828676470588237,0.3035294117647058
99.0,2.2,30.0,13.7,7.9,134,13737,1,0,2.010074626865669,0.1264179104477612,2.816865671641791,0.3431343283582089,0.304029850746269,0.2899253731343281
51.0,4.3,54.0,12.7,6.0,113,12697,3,0,2.2664601769911505,0.1529203539823009,3.352123893805309,0.4766371681415928,0.2989380530973453,0.3160176991150444
102.0,1.8,22.0,12.6,6.9,117,12628,19,0,2.139487179487178,0.1325641025641026,3.137948717948717,0.3319658119658119,0.2814529914529916,0.2974358974358972
54.0,1.2,14.0,11.0,10.2,103,10963,20,2,2.272912621359223,0.1332038834951456,3.086990291262135,0.4533980582524271,0.2765048543689322,0.3117475728155338
48.0,1.2,19.0,15.5,5.8,141,15527,4,3,2.3169503546099266,0.1425531914893617,3.2718439716312044,0.4169503546099286,0.2917021276595748,0.3070921985815603
28.0,0.7,22.0,31.078,6.65,275,31110,0,0,2.2156727272727257,0.1537090909090906,3.462872727272728,0.3731272727272729,0.2955999999999999,0.2982545454545457
47.0,1.2,14.0,11.5,9.7,102,11458,20,0,2.200098039215685,0.1521568627450981,3.4067647058823507,0.3399999999999998,0.3089215686274512,0.2941176470588234
18.0,1.5,14.0,9.5,8.8,85,9513,18,6,2.1355294117647063,0.1534117647058824,3.352823529411764,0.3538823529411762,0.3121176470588238,0.298
29.0,0.9,13.0,14.0,6.8,130,14011,1,1,2.162846153846153,0.1366923076923077,3.0991538461538437,0.2977692307692304,0.2786923076923079,0.3032307692307693
121.0,1.7,19.0,11.5,6.7,104,11532,0,0,2.274134615384615,0.14625,3.312307692307692,0.4644230769230769,0.3014423076923078,0.3077884615384615
30.0,0.3,6.0,16.537,9.45,140,16548,8,0,2.3169999999999984,0.1663571428571428,3.743285714285714,0.4150714285714287,0.3000714285714288,0.3105714285714286
111.0,1.4,16.0,11.3,8.2,96,11276,1,0,2.2785416666666665,0.1597916666666666,3.698854166666665,0.2127083333333333,0.3155208333333335,0.2947916666666665
55.0,0.6,7.0,12.1,9.2,107,12133,1,0,2.448785046728971,0.154766355140187,3.545794392523365,0.6513084112149531,0.2658878504672899,0.3308411214953271
85.0,0.2,7.0,38.5,5.9,354,38555,14,1,2.183079096045195,0.1397740112994348,3.203333333333334,0.4492372881355937,0.2727401129943499,0.3060451977401131
90.0,0.7,6.0,7.9,6.6,66,7892,8,0,2.1345454545454543,0.1721212121212122,3.731212121212121,0.379090909090909,0.3150000000000001,0.2892424242424244
111.0,0.7,9.0,13.6,5.8,122,13620,0,0,2.267459016393442,0.1518852459016393,3.358688524590162,0.3831147540983606,0.3090163934426232,0.306311475409836
100.0,3.4,29.0,8.5,11.8,71,8500,6,0,2.20661971830986,0.173943661971831,3.886760563380282,0.0228169014084507,0.323661971830986,0.2922535211267606
106.0,2.0,24.0,12.3,6.4,110,12315,14,0,2.238454545454545,0.1500000000000001,3.362,0.3674545454545454,0.3026363636363638,0.3099999999999999
24.0,3.1,55.0,17.437,6.35,149,17457,0,0,2.298657718120805,0.1654362416107382,3.6477852348993274,0.3142281879194629,0.2941610738255036,0.3090604026845638
85.0,0.8,12.0,15.0,5.9,138,14995,17,0,2.1581884057970995,0.141304347826087,3.212028985507246,0.4741304347826086,0.3100000000000004,0.293985507246377
15.0,1.6,20.0,12.101,10.12,104,12103,1,0,2.2632692307692297,0.1670192307692307,3.689326923076922,0.3223076923076921,0.2981730769230771,0.3069230769230767
15.0,0.6,9.0,14.2,10.5,127,14172,1,3,2.209527559055117,0.1515748031496062,3.364566929133858,0.4535433070866141,0.2966141732283466,0.2973228346456692
80.0,2.4,33.0,13.9,9.4,122,13906,1,1,1.9612295081967204,0.1566393442622951,3.448524590163929,0.0578688524590163,0.3286065573770495,0.2739344262295081
31.0,1.8,21.0,11.8,12.4,99,11811,1,3,2.188484848484849,0.1787878787878788,3.85080808080808,0.3635353535353535,0.3141414141414141,0.2973737373737373
9.0,1.0,14.0,14.3,10.4,121,14281,11,2,2.3790082644628097,0.1763636363636363,3.8628925619834695,0.6989256198347111,0.2923140495867772,0.3155371900826446
28.0,0.5,6.0,13.4,10.2,118,13456,11,2,2.312881355932204,0.1651694915254236,3.611101694915254,0.6988135593220345,0.2925423728813562,0.3137288135593218
106.0,2.2,13.0,6.0,9.1,54,5961,1,0,2.063333333333334,0.1412962962962963,3.275185185185185,0.1335185185185184,0.3287037037037039,0.2848148148148149
55.0,1.6,25.0,15.8,9.6,134,15769,1,0,2.3891791044776114,0.1708955223880596,3.7387313432835816,0.4006716417910447,0.2945522388059705,0.313731343283582
87.0,1.2,12.0,10.1,10.5,77,8751,20,0,2.242987012987012,0.1561038961038961,3.508831168831168,0.3293506493506495,0.2964935064935067,0.299220779220779
75.0,1.8,16.0,8.6,8.5,72,8608,5,0,2.370277777777777,0.1741666666666666,3.815277777777775,0.5287499999999999,0.2786111111111112,0.3195833333333333
104.0,1.6,20.0,12.3,6.4,111,12359,17,0,2.158108108108107,0.1425225225225225,3.2897297297297263,0.2699999999999998,0.2894594594594596,0.2903603603603601
7.0,0.1,7.0,93.5,6.0,838,93616,11,5,2.0975298329355496,0.1461933174224344,3.3103102625298213,0.3153102625298333,0.2768735083532219,0.2939498806682581
105.0,0.3,23.0,72.7,5.9,678,72825,14,7,2.0555309734513143,0.1340707964601768,3.087182890855457,0.3483480825958706,0.2949705014749255,0.2896755162241892
74.0,0.3,22.0,79.7,5.6,711,77101,0,0,2.1692967651195443,0.1394092827004218,3.1719831223628696,0.3262728551336151,0.2966666666666659,0.2969479606188469
65.0,0.3,25.0,97.2,6.0,890,97350,3,0,2.0619999999999905,0.1422247191011235,3.196696629213481,0.1676292134831463,0.3083595505617968,0.2862359550561802
62.0,1.0,80.0,77.5,5.4,704,77581,3,0,2.1731818181818143,0.1437926136363635,3.269801136363637,0.3205823863636367,0.2939062499999992,0.2972585227272733
6.0,0.2,14.0,79.9,9.4,700,79972,11,2,2.2859285714285607,0.1598285714285713,3.575628571428568,0.5494999999999994,0.3040857142857137,0.3054428571428573
10.0,0.4,37.0,93.02,6.04,847,93121,0,0,2.135277449822896,0.1448406139315229,3.25596221959858,0.3607674144037786,0.2890318772136944,0.2959976387249122
5.0,0.2,22.0,93.5,6.7,850,93636,0,3,2.1495764705882268,0.1435764705882352,3.271352941176464,0.3805411764705882,0.2893294117647053,0.2986705882352944
27.0,0.3,25.0,79.4,6.1,711,79490,11,2,2.2205766526019604,0.1490717299578057,3.387412095639937,0.4673839662447253,0.2936286919831212,0.3013642756680734
91.0,0.1,12.0,85.0,6.3,773,85120,2,0,2.1263130659767038,0.14379042690815,3.264605433376453,0.2947347994825356,0.3014359637774896,0.2911901681759383
9.0,0.3,28.0,84.4,6.3,773,84474,12,2,2.236390685640358,0.146998706338939,3.2708796895213403,0.5647736093143602,0.2936093143596369,0.307412677878396
32.0,0.1,4.0,78.4,6.5,694,78503,0,0,2.1344668587896174,0.1525072046109507,3.4456051873198845,0.3878962536023053,0.296095100864552,0.2957780979827092
9.0,0.1,9.0,103.019,6.23,901,103118,5,0,2.161320754716967,0.1597114317425084,3.5235405105438327,0.4112097669256375,0.3142619311875685,0.2912874583795785
11.0,0.1,11.0,93.069,5.8,815,93173,0,0,2.2186625766871093,0.1572147239263802,3.511411042944783,0.3796932515337425,0.2949079754601222,0.2994233128834357
18.0,0.1,9.0,84.255,6.14,728,84337,0,0,2.193049450549445,0.1609752747252746,3.6017857142857137,0.3871565934065933,0.2890659340659335,0.2956456043956046
27.0,0.5,35.0,76.8,6.2,732,76840,12,2,2.1195491803278568,0.1331830601092892,3.003346994535519,0.4358060109289621,0.3055601092896164,0.2940300546448092
18.0,0.1,7.0,100.672,6.1,911,100785,0,0,2.222272228320516,0.1465093304061471,3.3348518111964776,0.4783754116355659,0.2957848518111955,0.3016794731064762
94.0,0.2,16.0,77.1,5.2,680,77167,0,0,2.114338235294112,0.1526029411764705,3.463323529411767,0.3599705882352942,0.3010441176470578,0.29125
11.0,0.3,25.0,75.1,9.5,686,74457,11,3,2.106793002915443,0.1401895043731775,3.202478134110786,0.3438629737609331,0.2882361516034973,0.2906413994169099
82.0,0.1,6.0,85.9,6.2,779,86024,5,2,2.21901155327342,0.1422849807445441,3.304544287548137,0.430911424903723,0.2842105263157889,0.3029396662387676
77.0,1.1,81.0,76.7,5.5,689,76813,0,0,2.164716981132066,0.1490856313497821,3.365239477503634,0.333918722786647,0.3085631349782284,0.2926560232220609
8.0,0.6,47.0,79.285,9.07,702,79342,0,0,2.2333618233618138,0.1533333333333331,3.4545014245014225,0.3412108262108262,0.2998290598290593,0.299814814814815
32.0,0.1,7.0,88.0,5.8,772,88079,8,0,2.166878238341962,0.1554145077720206,3.491230569948182,0.4062564766839376,0.2841580310880818,0.3002720207253888
20.0,0.4,35.0,81.902,6.16,720,81990,0,0,2.1145694444444367,0.1562361111111114,3.468680555555557,0.3221527777777783,0.3057916666666657,0.2893888888888896
33.0,0.5,40.0,84.6,5.9,753,84674,0,0,2.2050464807436843,0.1517529880478086,3.4233997343957494,0.392231075697212,0.3005577689243021,0.29796812749004
15.0,1.0,77.0,79.504,6.25,729,79594,0,0,2.1303155006858647,0.1426611796982166,3.247146776406033,0.3810013717421127,0.2973936899862816,0.294883401920439
76.0,0.0,4.0,103.0,5.5,928,103118,0,0,2.1724676724137826,0.1463577586206896,3.3434698275862003,0.3525323275862076,0.3034051724137921,0.2943426724137934
84.0,0.1,10.0,79.9,5.3,726,80024,0,0,2.0829063360881457,0.1435674931129475,3.268526170798901,0.3442424242424241,0.2899173553718996,0.2896143250688707
69.0,0.0,4.0,91.7,5.4,833,91774,10,0,2.12753901560623,0.1455702280912365,3.2664105642256893,0.4031932773109251,0.3036974789915955,0.2929651860744298
12.0,0.1,8.0,85.863,5.91,765,85960,8,0,2.1678954248365927,0.1515686274509803,3.401006535947708,0.3896078431372548,0.2978169934640515,0.2958169934640526
28.0,0.2,15.0,84.276,5.8,742,84371,14,0,2.196401617250661,0.1544204851752024,3.473261455525607,0.389043126684636,0.3090026954177895,0.296374663072777
31.0,0.1,6.0,84.5,5.2,755,84425,0,0,2.1735629139072783,0.1475894039735098,3.345218543046351,0.3938543046357617,0.286291390728476,0.2996291390728479
5.0,0.2,18.0,81.176,6.19,715,81260,0,0,2.2605734265734205,0.154111888111888,3.4852027972027915,0.4127272727272729,0.2883496503496494,0.3039720279720282
16.0,0.2,24.0,123.8,7.0,1107,123968,10,2,2.206242095754289,0.1530352303523036,3.416142728093939,0.4603342366757008,0.3099006323396554,0.2974074074074067
45.0,0.1,10.0,92.0,8.9,813,92109,0,0,2.132988929889291,0.1531734317343175,3.457638376383764,0.2528536285362852,0.3002460024600236,0.292066420664207
32.0,0.2,21.0,136.6,4.8,1259,136780,1,3,2.1392692613185056,0.1392772041302622,3.1862351072279425,0.3743129467831618,0.2863621922160432,0.2954964257347095
60.0,0.6,47.0,79.9,6.7,712,80023,0,0,2.154297752808985,0.1503370786516852,3.386671348314604,0.3144943820224721,0.2887219101123587,0.2965730337078656
51.0,0.1,9.0,99.4,5.9,898,99466,12,2,2.2714253897550014,0.1487416481069042,3.3470267260578934,0.5006236080178182,0.2977951002227164,0.306748329621381
60.0,0.3,35.0,108.1,5.2,951,108192,0,0,2.203343848580433,0.1547108307045216,3.48158780231335,0.3546687697160889,0.2980336487907463,0.2972765509989481
1.0,0.7,61.0,85.2,6.0,774,85322,20,5,2.073165374676996,0.1420801033591729,3.241912144702835,0.318669250645995,0.2771059431524543,0.2901421188630495
7.0,0.8,72.0,85.4,6.5,763,85494,0,2,2.190353866317165,0.1505504587155963,3.399829619921361,0.4083879423328969,0.284587155963302,0.3006946264744434
50.0,1.3,95.0,70.5,9.4,629,70546,0,0,2.076406995230517,0.1487917329093801,3.378060413354541,0.2296979332273456,0.301081081081081,0.2814149443561211
41.0,0.8,60.0,70.6,6.4,644,70708,0,2,2.127919254658377,0.1425155279503103,3.257391304347827,0.3249378881987583,0.2939130434782599,0.2928260869565219
4.0,0.5,35.0,73.3,9.0,646,73339,11,2,2.229009287925689,0.1564396284829722,3.485170278637772,0.4150000000000001,0.297414860681114,0.300866873065016
35.0,0.7,50.0,70.6,6.0,650,70698,10,1,2.165676923076916,0.1405384615384615,3.1835384615384603,0.3360461538461536,0.2875230769230764,0.2991846153846162
39.0,0.5,37.0,71.8,5.8,637,71843,10,0,2.072527472527462,0.1524018838304553,3.4150863422292006,0.3100313971742542,0.3096389324960741,0.284222919937206
59.0,0.9,56.0,59.6,6.0,540,59643,0,0,2.1547777777777752,0.1447037037037032,3.287037037037036,0.359574074074074,0.2832777777777767,0.2963888888888889
7.0,0.8,48.0,60.24,7.3,532,60299,5,0,2.1434022556390926,0.1551503759398494,3.458496240601506,0.335338345864662,0.3040037593984955,0.2921428571428571
20.0,0.3,22.0,73.501,5.9,657,73577,0,0,2.1538660578386537,0.1481430745814305,3.3693150684931528,0.4191780821917809,0.2868949771689491,0.2942617960426183
37.0,0.0,3.0,61.7,5.9,580,61768,0,1,2.0730172413793047,0.1320344827586204,3.052189655172412,0.3338103448275861,0.2830862068965507,0.2929310344827591
7.0,0.4,21.0,61.102,6.51,540,61164,1,0,2.2574074074074044,0.1535555555555553,3.4264814814814883,0.3718888888888891,0.2802407407407401,0.3034444444444447
49.0,0.2,12.0,63.6,4.9,549,63697,0,0,2.162513661202184,0.158069216757741,3.602331511839711,0.3635519125683061,0.2965391621129319,0.2930601092896178
10.0,0.2,10.0,62.0,6.6,559,62032,11,2,2.2154382826475825,0.147674418604651,3.352915921288019,0.5253130590339892,0.2822898032200353,0.3052951699463332
86.0,0.5,31.0,60.2,6.8,535,60294,12,1,2.162336448598129,0.1498878504672894,3.4208785046729,0.332299065420561,0.2895327102803729,0.2998691588785048
25.0,0.1,11.0,75.6,5.7,676,75713,0,1,2.094201183431948,0.149275147928994,3.356804733727808,0.3779733727810644,0.2861094674556202,0.2921449704142014
58.0,0.2,11.0,68.8,6.4,614,68867,3,0,2.151954397394129,0.1511889250814331,3.393387622149844,0.3399348534201957,0.3054560260586314,0.2891530944625408
27.0,0.2,15.0,67.9,6.5,637,67972,12,2,2.169419152276289,0.1389324960753531,3.11712715855573,0.4919309262166411,0.290392464678178,0.3004709576138155
12.0,0.3,21.0,63.123,9.53,560,63179,0,0,2.1570178571428498,0.1539821428571428,3.4459464285714314,0.4050000000000001,0.2975357142857134,0.2998928571428573
7.0,0.6,39.0,62.2,6.3,569,62272,1,3,2.1515641476274125,0.1430228471001755,3.2325131810193315,0.4119332161687172,0.2890509666080839,0.2955711775043944
35.0,0.4,24.0,63.7,5.5,588,63739,0,0,2.134761904761899,0.1394897959183671,3.157091836734696,0.4200680272108844,0.2937244897959175,0.2950170068027213
29.0,0.4,25.0,60.368,5.69,562,60441,0,0,2.1659964412811346,0.1361565836298929,3.125409252669043,0.4436298932384341,0.2943594306049815,0.2978825622775802
4.0,1.1,45.0,42.47,5.77,382,42523,0,0,2.180654450261778,0.1489267015706801,3.3690052356020943,0.4364921465968586,0.2945287958115177,0.2986649214659687
27.0,0.6,38.0,61.5,8.7,548,61526,0,2,2.229233576642336,0.1507481751824814,3.42591240875913,0.4840510948905103,0.2881204379562039,0.3049817518248176
9.0,0.8,47.0,60.6,5.7,538,60657,12,5,2.0844423791821547,0.1518401486988845,3.3865427509293697,0.2951301115241638,0.284126394052044,0.2927509293680299
91.0,0.1,4.0,66.8,5.8,609,66894,0,0,2.16844006568144,0.1451395730706074,3.259589490968802,0.3816420361247946,0.29975369458128,0.2950903119868639
7.0,0.3,24.0,69.448,6.71,629,69521,13,0,2.1342448330683568,0.1444992050874403,3.292813990461052,0.3394117647058825,0.2967249602543709,0.2918282988871228
26.0,0.4,28.0,65.457,6.05,616,65532,0,0,2.0299675324675257,0.1345779220779218,3.028977272727273,0.3355681818181819,0.2884577922077911,0.2885714285714287
19.0,0.1,9.0,76.949,7.38,251,29359,0,0,2.2576494023904363,0.1639442231075695,3.682868525896416,0.3219123505976095,0.2921912350597608,0.3038247011952193
25.0,0.4,22.0,60.7,6.4,551,60718,0,1,2.129673321234117,0.1411252268602539,3.260526315789477,0.3575317604355716,0.2782032667876581,0.2973502722323051
47.0,0.1,7.0,68.3,7.4,609,68364,0,0,2.14651888341543,0.1510837438423644,3.393645320197053,0.3675369458128081,0.2989326765188828,0.2949753694581283
89.0,0.7,49.0,67.3,5.3,607,67355,3,0,2.192454695222398,0.1461779242174629,3.3062273476112067,0.3142504118616147,0.2889291598023059,0.297215815485997
31.0,0.5,37.0,77.2,5.2,678,77275,0,0,2.140412979351027,0.1558259587020646,3.478657817109144,0.4237168141592922,0.2884070796460165,0.2962684365781713
27.0,0.1,6.0,66.5,7.9,577,66610,11,2,2.291542461005194,0.1587348353552857,3.6065684575389976,0.4511438474870011,0.288041594454072,0.3077989601386483
10.0,0.7,53.0,70.774,5.98,631,70850,0,0,2.1771790808240827,0.1492551505546749,3.380253565768625,0.3537400950871631,0.2950079239302684,0.2958161648177496
72.0,0.4,21.0,57.3,6.0,529,57329,0,0,2.1117958412098243,0.1409262759924382,3.1562570888468837,0.3284310018903594,0.2980718336483925,0.2942722117202265
65.0,0.4,24.0,60.2,5.8,533,60274,0,0,2.200600375234517,0.1529831144465288,3.44255159474672,0.3778799249530957,0.2989493433395863,0.296547842401501
11.0,0.1,6.0,67.631,6.36,578,67699,0,0,2.2837543252595105,0.1650173010380622,3.7025951557093513,0.4343079584775091,0.3029065743944632,0.3032525951557091
4.0,0.5,31.0,59.4,8.1,543,59467,10,2,2.2218416206261438,0.149318600368324,3.3013627992633543,0.525174953959484,0.3086003683241244,0.3013259668508289
115.0,0.4,24.0,61.5,6.2,549,61530,0,0,2.190564663023676,0.1517122040072857,3.3861930783242298,0.3818579234972679,0.2908378870673946,0.2982149362477234
62.0,0.6,43.0,72.0,5.8,652,72094,0,0,2.184355828220853,0.1448159509202452,3.2946779141104288,0.3885122699386504,0.2849233128834346,0.3002914110429452
27.0,0.6,43.0,73.1,7.0,661,73151,8,1,2.1405143721633832,0.1468381240544626,3.2949621785173995,0.3559001512859304,0.2895158850226917,0.2944931921331318
70.0,0.5,32.0,60.0,6.3,548,60105,0,0,2.098302919708025,0.1425729927007295,3.240054744525549,0.3533394160583941,0.2898357664233569,0.2935218978102192
35.0,0.4,23.0,60.5,6.8,543,60551,5,2,2.230055248618781,0.1507550644567217,3.3781583793738497,0.3946593001841622,0.2946961325966845,0.3007366482504608
95.0,0.5,28.0,57.2,4.9,548,57329,3,0,2.05071167883211,0.1306934306569337,2.940748175182482,0.2916788321167883,0.3000912408759115,0.2895437956204381
51.0,0.1,5.0,65.9,6.2,602,65972,0,0,2.059900332225907,0.1433887043189366,3.211096345514952,0.314451827242525,0.2914451827242514,0.2882225913621265
2.0,0.5,28.0,60.537,7.83,541,60590,0,0,2.0898336414048018,0.1524584103512012,3.3908317929759773,0.4334195933456562,0.3021626617375226,0.2903881700554531
83.0,0.2,15.0,70.8,5.9,647,70832,0,1,2.150649149922714,0.1419319938176194,3.2272179289026286,0.3273415765069553,0.2874961360123641,0.2972797527047911
9.0,0.2,13.0,63.767,5.86,551,63838,0,0,2.1797640653357484,0.1594918330308526,3.5842286751361194,0.3934301270417426,0.2899092558983657,0.2968602540834844
85.0,0.1,5.0,69.5,6.2,604,69578,1,0,2.20370860927152,0.1567880794701985,3.5386589403973554,0.3009602649006626,0.2883940397350989,0.2951490066225166
15.0,0.1,7.0,69.944,6.13,655,70017,20,0,2.106244274809153,0.135038167938931,3.075862595419848,0.3826870229007634,0.2867175572519075,0.2925801526717561
44.0,0.6,34.0,59.4,5.0,551,59443,5,2,2.0878947368420966,0.1402722323049,3.1075680580762244,0.3181125226860261,0.3077313974591644,0.2915063520871145
92.0,0.1,8.0,62.4,5.7,555,62443,10,0,2.1037117117117075,0.1508648648648647,3.409171171171172,0.2927927927927928,0.2992612612612603,0.2868288288288291
11.0,0.6,45.0,73.3,9.3,645,73353,0,1,2.1226821705426304,0.1544031007751935,3.4697829457364358,0.3322170542635664,0.3023720930232552,0.2932868217054263
71.0,0.3,12.0,41.7,5.9,384,41783,0,0,2.201015624999996,0.1397395833333329,3.1966406250000023,0.469479166666667,0.2906249999999996,0.3011718750000001
78.0,0.4,14.0,38.5,7.7,363,38535,15,1,2.1825068870523405,0.1324517906336086,3.0104958677685967,0.3795041322314053,0.2611570247933878,0.3065289256198349
9.0,0.6,23.0,37.015,7.31,331,37047,8,0,2.158942598187307,0.1497583081570993,3.372296072507553,0.3796676737160123,0.3015105740181267,0.2969184290030213
9.0,0.4,14.0,37.093,6.5,335,37129,8,0,2.127462686567161,0.1459104477611937,3.315970149253734,0.4225671641791046,0.2958805970149252,0.2918208955223881
99.0,1.0,53.0,54.8,4.4,495,54871,3,0,2.1621414141414097,0.1457979797979792,3.2856363636363626,0.2757979797979803,0.3106666666666656,0.292020202020202
19.0,0.3,16.0,49.837,5.63,447,49898,0,0,2.1090380313199093,0.1492617449664425,3.3338031319910506,0.3391051454138701,0.2926174496644289,0.2904697986577182
61.0,0.6,30.0,47.5,6.3,445,47544,0,0,2.0868539325842663,0.1379550561797748,3.0858651685393266,0.3582696629213485,0.296224719101123,0.2912584269662923
34.0,0.2,11.0,51.8,9.2,477,51798,0,1,2.142515723270438,0.1411111111111106,3.190838574423484,0.4132704402515724,0.2893081761006283,0.2984067085953882
94.0,0.9,41.0,43.2,4.8,390,43286,13,0,2.085179487179484,0.1458974358974354,3.2974358974358964,0.2820512820512824,0.2908974358974356,0.2886666666666666
51.0,1.4,50.0,35.2,4.9,323,35217,0,0,2.103034055727551,0.1423219814241482,3.178885448916408,0.3695665634674926,0.3059442724458203,0.2889164086687309
64.0,1.1,48.0,44.8,6.4,419,44819,0,0,2.163627684964197,0.1376133651551308,3.100238663484488,0.3784009546539386,0.2941766109785197,0.2977326968973747
62.0,1.1,40.0,35.2,6.7,328,35196,0,0,2.1784146341463395,0.1396646341463412,3.1235365853658523,0.4530792682926831,0.2924695121951217,0.3002439024390244
95.0,1.0,52.0,53.9,4.6,477,53990,3,0,2.2052201257861594,0.1497693920335427,3.4167085953878416,0.3338784067085957,0.3019706498951773,0.2960796645702308
30.0,1.7,87.0,51.954,6.05,472,52015,7,0,2.099936440677962,0.1440042372881352,3.2579449152542392,0.3194703389830512,0.2880932203389822,0.2941101694915253
17.0,0.5,21.0,43.252,7.09,375,43293,1,0,2.1774666666666667,0.1607999999999994,3.5906400000000014,0.3695733333333337,0.3067199999999996,0.2944799999999999
